mfcc_1_avg,zero_crossing_rate,root_mean_square_energy,mean,skewness,kurtosis,target
-232.7771759033203,5e-05,0.803915798664093,0.07608547061681747,-0.9167013781121409,-0.31473240744778463,1
-216.74102783203125,0.0,1.2769191265106201,-1.2608227729797363,-0.7744125477443018,1.0163600510459805,1
-227.7454833984375,5e-05,0.4546111226081848,0.1936015635728836,-1.3924869392603363,0.8305841240734688,1
-231.6610870361328,0.000125,0.27160292863845825,0.015166758559644222,0.6808311841958663,-0.6155932130259578,1
-248.50558471679688,5e-05,0.29414916038513184,-0.08117491751909256,-0.6734615728928343,-1.0186319737255862,1
-186.54946899414062,5e-05,1.719483643770218,-1.5534331798553467,0.30561046331531516,-1.5598206815871423,1
-216.09747314453125,0.0,1.521441102027893,-1.4975069761276245,0.3500918940157006,-0.30697700021573127,1
-191.3748779296875,0.0,1.719483643770218,-1.6944466829299927,-1.0893918130430855,0.14720727327559002,1
-207.4282684326172,0.0,1.282729148864746,-1.2018519639968872,-0.1632568435261489,-1.4872176738794787,1
-174.5706787109375,0.0,1.719483643770218,-1.9999405220150948,0.17618043103576597,-0.9530368188414067,1
-172.7775421142578,0.0,1.719483643770218,-1.8652992248535156,-1.6009575223986363,1.6710621255537026,1
-180.64894104003906,0.0,0.9488227963447571,-0.8645695447921753,-0.3457138162068234,-0.9610250267261247,1
-215.53195190429688,5e-05,0.8305382132530212,-0.4763026833534241,0.04764357826443231,-1.261151225726129,1
-282.32122802734375,5e-05,0.6010686159133911,0.5433865189552307,-1.7270092842093898,1.7003242554472147,1
-228.92694091796875,0.000125,0.5219001770019531,-0.41118520498275757,-0.16531452814566638,-1.6110165692962843,1
-256.75189208984375,5e-05,0.24851728975772858,0.23068375885486603,-0.8172848023504413,0.5055924261169706,1
-219.05845642089844,0.000125,0.36918187141418457,-0.23280082643032074,-0.0786658828439357,-1.150848842796233,1
-209.70065307617188,0.0,0.8681989312171936,-0.840256929397583,-2.0167925534618356,2.135159145606841,1
-151.1517791748047,0.0,1.719483643770218,-1.9999405220150948,0.5082092745978576,-0.4367232714667182,1
-185.8494873046875,0.0,1.719483643770218,-1.9999405220150948,-0.2723656715267552,0.22502492395053997,1
-196.18336486816406,0.0,1.719483643770218,-1.795932412147522,0.4393102741367959,-0.5117343425438596,1
-254.80410766601562,5e-05,0.7227327227592468,0.3892499506473541,-1.5788981003981881,1.0977770129778763,1
-204.61837768554688,5e-05,0.9231453537940979,-0.6351214647293091,0.7258614265482726,-0.7786288897467699,1
-227.40164184570312,0.0,0.7894182801246643,-0.7683289051055908,-0.5763310554577235,-0.3984275082327202,1
-248.9276123046875,5e-05,0.6261320114135742,0.519405722618103,-1.2074445688142499,0.23021807687897855,1
-316.6807556152344,0.0,0.7279976606369019,0.7252336740493774,-0.6270892655726649,-0.340370281337699,1
-367.97381591796875,0.0,0.7965773344039917,0.7957476377487183,-0.46334664956246835,2.135159145606841,1
-370.0356140136719,0.0,0.7434423565864563,0.7369427680969238,-1.4821101800952876,0.6890457620776158,1
-382.6029052734375,0.0,0.7828041911125183,0.7823287844657898,-1.7308703653336341,0.9959200845319223,1
-397.12652587890625,0.0,0.7977764010429382,0.7976522445678711,1.9595542771824617,2.135159145606841,1
-382.76947021484375,0.0,0.8073737621307373,0.8069227933883667,1.7750890296488744,1.1509296384611094,1
-259.2010498046875,0.0,0.5735748410224915,0.536915123462677,-0.790211364568814,-0.2832264760808303,1
-199.03515625,0.000125,0.8912438750267029,-0.47889989614486694,-1.330557696318042,0.4525768997351003,1
-150.86888122558594,0.0,1.719483643770218,-1.9999405220150948,0.27624981151140887,-1.1488450335824054,1
-229.86328125,0.000125,0.5917088985443115,-0.23995034396648407,-0.7165189349502971,-0.8917797355534143,1
-226.68052673339844,0.000125,0.38290685415267944,-0.2674373686313629,-0.8523954367355523,-0.32150609077507797,1
-224.34970092773438,0.0,0.8517948985099792,-0.8374432325363159,0.8243572998602346,0.9584220727792947,1
-199.63311767578125,0.0,1.0656888484954834,-0.9175596833229065,-0.34249948452306317,-1.052806531657079,1
-212.5155487060547,0.0,0.9503476023674011,-0.9042921662330627,-0.5927652654165153,-1.1940236246685758,1
-190.3616943359375,0.0,1.1216371059417725,-0.9463019371032715,-0.3489561337079811,-1.1026565162287192,1
-221.53924560546875,0.000125,0.44959017634391785,-0.02110745757818222,-1.8137024549146568,2.135159145606841,1
-253.1099090576172,0.0,0.5376414060592651,0.5192181468009949,-0.8395258428763583,-0.5749758400117373,1
-267.456787109375,0.0,0.4995443820953369,0.48717886209487915,-0.5417732313893535,-0.11031286012294572,1
-259.82366943359375,0.0,0.5870075225830078,0.5687092542648315,0.04147933113873335,-1.0944386399755208,1
-233.7645721435547,0.0,0.4738587737083435,0.3985133171081543,0.21808826006806867,-1.2664291424364762,1
-358.79583740234375,0.0,0.7869119644165039,0.7865779995918274,-2.0167925534618356,2.135159145606841,1
-296.299072265625,0.000125,0.6090606451034546,0.4999338984489441,-0.9828778042545969,-0.6418874298774719,1
-361.7940368652344,0.0,0.7457177639007568,0.7419423460960388,-1.6994064349678781,2.135159145606841,1
-325.2530822753906,0.0,0.7060972452163696,0.6968449354171753,-0.786915991474333,-0.5724430029660996,1
-278.1104736328125,0.0,0.8900980353355408,0.8849180936813354,0.6354314709963413,-0.8454129307438074,1
-321.160888671875,0.0,0.8196782469749451,0.8189060688018799,0.9588073713805778,-0.4727317734591603,1
-414.0563659667969,0.0,0.7995251417160034,0.7993332147598267,1.9595542771824617,2.135159145606841,1
-352.8215637207031,0.0,0.7943209409713745,0.7920827269554138,0.06993657867024188,-1.5307912451038783,1
-253.26771545410156,0.0,0.6269580125808716,0.6155237555503845,-1.9522575703020602,2.135159145606841,1
-202.54891967773438,0.000125,0.4286872446537018,-0.030659399926662445,-0.9672317640382616,-0.385057636345715,1
-227.04185485839844,0.000125,0.4405370056629181,0.0938907340168953,-0.7338551515987766,-0.8000323672748357,1
-317.9836120605469,0.0,0.7400857210159302,0.7167711853981018,-1.3163964471951866,0.2976717799009281,1
-414.2833557128906,0.0,0.7994351387023926,0.7992466688156128,1.9595542771824617,2.135159145606841,1
-400.05682373046875,0.0,0.8219790458679199,0.8212435841560364,0.5536663305711987,-1.693452361867332,1
-226.99417114257812,5e-05,0.5533259510993958,0.163820281624794,-0.42302808050335655,-1.1612397643140953,1
-202.54261779785156,0.0001,0.5119882822036743,-0.4349134862422943,0.02528801224300722,-0.9633288194383334,1
-256.1028137207031,5e-05,0.6138465404510498,0.1613096445798874,-0.41098583422809265,-1.4996194453420917,1
-342.8020935058594,0.0,0.6909272074699402,0.6759302020072937,-1.1910310588728272,0.33470895332669803,1
-206.7203826904297,5e-05,0.9465028047561646,-0.659765899181366,-0.28085121197543556,-0.48622294365876106,1
-179.6073455810547,0.0,1.719483643770218,-1.9999405220150948,0.20538149061783617,-1.3034919361235706,1
-212.9810791015625,0.000125,0.8787727355957031,-0.7765172719955444,1.0123529724455025,-0.12235804910566239,1
-397.5435791015625,0.0,0.7614992260932922,0.7553179860115051,-2.0167925534618356,2.135159145606841,1
-309.2868957519531,0.0,0.7324079275131226,0.7303054928779602,-0.18310648496981072,-1.2888367860047971,1
-302.4855041503906,0.0,0.6847132444381714,0.6801218390464783,0.14928068423918242,-1.151635888398963,1
-214.6980743408203,5e-05,0.5363848209381104,-0.40958356857299805,0.9719586178634761,0.3125528786237042,1
-224.29566955566406,5e-05,0.35118570923805237,-0.0963757187128067,0.6078122805848531,-0.8321146160862662,1
-292.4530334472656,0.0,0.7500173449516296,0.7477356195449829,-0.4748393017731318,-0.8828331384828321,1
-419.3931884765625,0.0,0.7973329424858093,0.7972266674041748,1.9595542771824617,2.135159145606841,1
-352.7628173828125,0.0,0.7823355197906494,0.7818453907966614,-1.6702607313530393,0.7897798695142386,1
-314.76397705078125,0.0,0.7364429235458374,0.73380446434021,-1.0002205747023407,0.5237289286964688,1
-267.06048583984375,0.0,0.63522869348526,0.6320737600326538,0.02883720824257811,-0.9507511321965558,1
-287.2718811035156,0.0,0.621339738368988,0.6169449687004089,-0.8476778647361558,0.8580685323726875,1
-260.3709411621094,0.0001,0.45816570520401,0.2903544306755066,-1.1052370280556079,-0.0024859298479800174,1
-290.4879455566406,0.0,0.6860649585723877,0.6811967492103577,-0.09267788690442823,-1.3093188380203296,1
-269.9754333496094,0.0,0.47728198766708374,0.4545118510723114,0.46984139754971477,-0.8386501497925325,1
-287.033203125,5e-05,0.40829330682754517,0.369532972574234,-2.0167925534618356,2.135159145606841,1
-218.55043029785156,0.0,0.7073239684104919,-0.6381875872612,-0.47690500100611344,-0.7787083808743471,1
-227.99293518066406,0.0,1.0941698551177979,-1.0641858577728271,1.2331938792553416,0.4853432323437863,1
-206.06126403808594,0.0,1.0728596448898315,-1.0044071674346924,-0.6750095181452511,-0.14245391143829522,1
-214.24600219726562,0.0,1.560306191444397,-1.5543134212493896,-0.13609117489729836,-0.25056433157344227,1
-215.98565673828125,0.0,1.6025773286819458,-1.566072940826416,0.05156794463354218,-1.0116317819664893,1
-245.76829528808594,0.000125,0.346927672624588,-0.06624104082584381,-0.6719129124766319,-0.3493909473486805,1
-247.22691345214844,0.0001,0.3085426688194275,0.24401606619358063,-1.8827597032972259,2.135159145606841,1
-242.66766357421875,0.000125,0.3072504997253418,-0.2269066423177719,0.7351210656538563,0.13403154585015287,1
-261.8861999511719,0.0,0.3787890076637268,0.3604932725429535,-0.8547030151246406,0.32430749762467803,1
-230.6131134033203,0.000125,0.26634591817855835,-0.04789469391107559,-0.016607631389125792,-0.8076810628667408,1
-215.82937622070312,0.000125,0.4446028769016266,0.07848068326711655,-0.12603348515391713,-0.9179597209545789,1
-381.5963134765625,0.0,0.8130851984024048,0.8124923706054688,1.1839273708537794,-0.5983203406165081,1
-295.8912048339844,0.0,0.6649506688117981,0.6482989192008972,-0.6447415675869873,-0.9278409011482678,1
-263.9524841308594,0.0001,0.31862953305244446,0.2674197256565094,-0.7467549140921219,-0.7675465252906988,1
-226.65647888183594,0.0001,0.5365107655525208,-0.337222695350647,0.22316726905462245,-1.2424423666895512,1
-250.6719512939453,0.000125,0.20282787084579468,-0.1260848045349121,0.23909712963269084,-1.0353813323105567,1
-227.5170440673828,0.0,0.6461439728736877,-0.6095895767211914,0.3280992673921498,-0.6174512543749686,1
-212.47593688964844,0.0,0.6896020174026489,-0.6153466105461121,-0.03725880285678767,-1.1674713059526627,1
-227.7760467529297,0.000125,0.24137522280216217,-0.0738811120390892,-0.42229675198810335,-0.7112884157644532,1
-232.63232421875,0.000125,0.35319197177886963,0.28749749064445496,-0.5202862697084808,-0.39400847397742744,1
-292.3439025878906,0.000125,0.6175999641418457,0.47088858485221863,-0.9621906525006167,-0.41728009502344543,1
-283.584716796875,0.0,0.6914075016975403,0.6863839030265808,-0.36218391591184246,-0.714059197318567,1
-248.22572326660156,0.0,0.5627225637435913,0.5491436719894409,-0.9873751355424567,1.0594387687069036,1
-220.37083435058594,0.000125,0.17011064291000366,0.11053447425365448,-0.357282531264833,-0.357727289795597,1
-227.8397216796875,0.0,0.39548635482788086,0.3661421537399292,0.2865918184935689,-1.3570432169777473,1
-267.6560363769531,0.0,0.7430367469787598,0.7411414980888367,0.015970041114578174,-0.4418618819886162,1
-297.65936279296875,0.0,0.7146315574645996,0.7049106359481812,-0.8966651051161953,0.03888485087187066,1
-212.69158935546875,0.0,0.38745182752609253,0.36484354734420776,0.5696295347291098,0.08809561202179017,1
-311.4469299316406,0.0,0.8145753741264343,0.8114174008369446,0.68653222859763,0.012930061657726366,1
-384.9039001464844,0.0,0.804212212562561,0.8038567304611206,1.9595542771824617,2.135159145606841,1
-369.4739074707031,0.0,0.8031144738197327,0.8017212152481079,-0.4404153878622552,0.5405308628807126,1
-257.5829162597656,0.0,0.6814377903938293,0.6779070496559143,-0.01116463795268513,-0.04820722266877597,1
-341.28570556640625,0.0,0.7948864698410034,0.7935400605201721,0.015395114882370569,-0.5672591525037891,1
-205.57931518554688,0.000125,0.3888888359069824,0.20880237221717834,0.5551481424657867,-0.9424190485038122,1
-222.30052185058594,0.000125,0.19834104180335999,0.14944913983345032,-0.2344197620047105,-0.22501537756284362,1
-211.67112731933594,0.000125,0.4160092771053314,-0.2623079717159271,-0.4081794140943308,-1.051530556586433,1
-197.7740936279297,0.0,0.5621504783630371,-0.5475165247917175,0.8794694121438815,1.648025368043692,1
-198.10049438476562,0.000125,0.7547187805175781,-0.6656168699264526,0.37474894043030293,-1.1818589102871901,1
-227.55238342285156,5e-05,0.3833211660385132,0.25485938787460327,-0.8712832671601167,-0.44947770108722107,1
-208.78866577148438,0.000125,0.3799300491809845,-0.34353530406951904,1.2503514701354916,1.485699728603045,1
-251.38961791992188,0.0,1.719483643770218,2.113405041396618,0.014527344278306436,-0.5128502403088278,1
-253.86630249023438,0.0,1.719483643770218,2.113405041396618,-0.5989824679656389,-0.4532672922388188,1
-203.5261993408203,0.0,1.719483643770218,2.113405041396618,-1.8001709725322133,2.1195588651262804,1
-227.35772705078125,0.0,1.719483643770218,2.113405041396618,-1.3228600041202834,0.4677526040862534,1
-208.67454528808594,0.0,1.719483643770218,2.113405041396618,0.0991093306058274,-0.7364762597558046,1
-209.6919708251953,0.0,1.719483643770218,2.113405041396618,-0.14801782431174498,-1.1104433150761075,1
-217.5561981201172,0.0,1.719483643770218,2.113405041396618,0.0602455902701692,-0.18767102450050643,1
-199.3902130126953,0.0,1.719483643770218,2.113405041396618,-0.6116759870317823,-0.5811817183073869,1
-203.32554626464844,0.0,1.719483643770218,1.853607177734375,-0.7575019136449488,-0.0610267878228834,1
-215.0843963623047,0.0,1.533527135848999,1.5250192880630493,0.7921719850459124,0.5597353661725655,1
-237.9839324951172,0.0,1.1847801208496094,1.1806771755218506,-0.0905227575343256,-0.9248144196005925,1
-220.30108642578125,0.0,1.1446846723556519,1.1361712217330933,-0.9708913716741658,0.027453027706968225,1
-237.39231872558594,0.0,1.0442544221878052,1.032880425453186,0.15924123915015584,-0.9044982736559763,1
-227.07440185546875,0.0,1.0664796829223633,1.062290072441101,0.4685073944143426,-0.14183662271453157,1
-196.58128356933594,0.0,1.719483643770218,1.698777198791504,0.27575190174599284,-1.2394188457740074,1
-189.9142303466797,0.0,1.719483643770218,1.7817331552505493,-0.3349967561376089,-0.16067144077035866,1
-213.20814514160156,0.0,1.5299725532531738,1.5182087421417236,0.013682160241511023,-1.275548035097681,1
-204.9300537109375,0.0,1.719483643770218,1.7550629377365112,-0.23745041252616833,-0.3428732730827382,1
-216.3011932373047,0.0,1.2632170915603638,1.2449570894241333,0.5561327166352639,0.006853708839141159,1
-240.6250457763672,0.0,1.0851585865020752,1.0720570087432861,0.1691333823993861,-1.1669837334268338,1
-279.41204833984375,0.0,0.8391745090484619,0.8252357244491577,1.0513095321031016,-0.26931827542712483,1
-309.3628234863281,0.0,0.6649790406227112,0.6641380786895752,0.012883737763783081,-0.12603785328251904,1
-272.4769592285156,0.0,0.5622504353523254,0.55324786901474,-0.5193535967271922,-0.26974206313451354,1
-328.877685546875,0.0,0.7666182518005371,0.7593317627906799,1.9174704741561097,2.135159145606841,1
-270.83221435546875,0.0,0.8868268132209778,0.8830254077911377,0.9067422729472473,0.7749097548027137,1
-331.6602478027344,0.0,0.819139301776886,0.8180191516876221,0.2398834392353808,-0.5059673133134859,1
-329.22723388671875,0.0,0.7473796010017395,0.7458135485649109,0.15412098421121154,-0.5753942775416134,1
-351.0749206542969,0.0,0.6836145520210266,0.683014452457428,0.36814790423154564,-0.30678686956797563,1
-387.0431213378906,0.0,0.7346481680870056,0.7341023683547974,0.2869249011847516,0.5804426671581688,1
-301.4743347167969,0.0,0.792690098285675,0.7918805480003357,0.8467824183258184,1.6132422541741898,1
-374.5826721191406,0.0,0.7422524690628052,0.74181067943573,0.9932595684903903,-1.013430892956685,1
-345.12518310546875,0.0,0.7388131618499756,0.7379451394081116,0.19270144862765667,0.10883659206751473,1
-252.50767517089844,0.0,0.695176899433136,0.6834433078765869,0.47424449520535145,0.2856075787672854,1
-350.8816833496094,0.0,0.6934860944747925,0.6923583149909973,-0.754958932439689,-0.6251266295813078,1
-365.8363342285156,0.0,0.736316978931427,0.7359952330589294,1.7024713569932075,0.8984355703863476,1
-403.5799865722656,0.0,0.7221859693527222,0.7220423817634583,-2.0167925534618356,2.135159145606841,1
-372.9044189453125,0.0,0.717238187789917,0.7169358134269714,-1.8815045970447326,1.5400539100033246,1
-409.84857177734375,0.0,0.7275987267494202,0.7275376915931702,1.9595542771824617,2.135159145606841,1
-369.189208984375,0.0,0.7499552369117737,0.7494275569915771,0.362606436237523,-1.8685137431965977,1
-438.62445068359375,0.0,0.7260553240776062,0.7260509729385376,1.9595542771824617,2.135159145606841,1
-300.69903564453125,0.0,0.7354572415351868,0.7334504127502441,-0.34913129816022637,0.5308980679909889,1
-320.4420166015625,0.0,0.6501951217651367,0.6484240889549255,-1.4785172551998607,2.135159145606841,1
-261.4706726074219,0.0,0.4862208664417267,0.47078919410705566,0.12939693022733048,-1.0950030845714078,1
-262.731201171875,0.0,0.4063102900981903,0.39696523547172546,-0.9559348762129718,0.26361126339908925,1
-266.05108642578125,0.0,0.3629196882247925,0.3474156856536865,0.5476208772204065,-0.7152804644486772,1
-339.4219055175781,0.0,0.6168860197067261,0.614291250705719,-0.4960754704134016,-1.0813962331346585,1
-330.2639465332031,0.0,0.6997165679931641,0.6991345286369324,-0.12544528161722834,-1.9842633420607854,1
-338.7127685546875,0.0,0.7158078551292419,0.7154662609100342,-1.6388046630458037,0.6856657672162569,1
-335.47601318359375,0.0,0.628032922744751,0.6227143406867981,-0.9743672565106599,0.14206892944909155,1
-258.242919921875,0.0,0.5140643119812012,0.5045332312583923,-0.21838038560373402,-0.7031188441572622,1
-273.411865234375,0.000125,0.2735538184642792,0.18165776133537292,0.563595889559046,-0.9294920900755574,1
-285.89044189453125,0.0,0.17655916512012482,0.1599680483341217,1.1921865530768105,0.989207864194313,1
-370.63226318359375,0.0001,0.16441157460212708,0.01806137152016163,1.4116552821116168,0.22593911761347574,1
-344.414794921875,0.000125,0.10341515392065048,0.0019012859556823969,0.40073639302407293,-1.2492315241533936,1
-484.4170837402344,0.0,0.12359384447336197,-0.12164375931024551,1.6844992326749986,0.8375368785029136,1
-298.9978942871094,0.000125,0.21689024567604065,0.1032591313123703,0.5403535588555242,-1.2744549505716454,1
-259.2049255371094,0.000125,0.25663694739341736,0.14980082213878632,0.37869009042535173,-0.9667580098643391,1
-280.0722351074219,5e-05,0.5041177272796631,0.4715268611907959,-1.231298638653081,0.25396130759445956,1
-347.64837646484375,0.0,0.6482025980949402,0.646085262298584,-1.857204604887484,2.135159145606841,1
-334.1812438964844,0.0,0.6452447175979614,0.6437636017799377,-1.7089072428579577,2.0706825430636915,1
-259.48388671875,0.0,0.2774754762649536,0.25488701462745667,0.4425409958382071,-0.407757942506076,1
-286.658203125,0.0001,0.23970632255077362,0.1997677981853485,0.2872259313865941,-1.1728657187305196,1
-283.0848693847656,5e-05,0.3132149279117584,0.28356456756591797,-0.4492218702706582,-0.6784978650451863,1
-283.01287841796875,5e-05,0.3175645172595978,0.2706582546234131,-0.14017331444717857,-1.5889384505604023,1
-277.63323974609375,5e-05,0.20586910843849182,0.15698306262493134,0.3626147437663586,-0.2112456883723075,1
-464.562255859375,0.0,0.10748331993818283,-0.1012292355298996,0.7632169192472447,-0.4350822202409401,1
-299.2903137207031,0.000125,0.08557432144880295,0.053652405738830566,0.1952133288128277,-0.32788934714124585,1
-273.69207763671875,5e-05,0.28761205077171326,0.255081444978714,-0.02302402689247458,-0.9588575955679457,1
-244.79122924804688,0.0,0.38376420736312866,0.35266512632369995,-0.4856331884674683,-0.8628829466388148,1
-278.8211364746094,0.0001,0.5255034565925598,0.49799707531929016,-1.4608869217273899,1.5930827446075737,1
-297.612548828125,0.0,0.6610317230224609,0.6592203974723816,-0.2653337860103978,-0.6348034201418149,1
-367.7364501953125,0.0,0.6702245473861694,0.6693132519721985,-0.005151430921937786,-0.3217417779207077,1
-270.4830627441406,0.0,0.5603716969490051,0.5575308799743652,-0.8749664166559669,-0.23828842087544322,1
-294.0959167480469,5e-05,0.24510450661182404,0.19028104841709137,0.1583861921410866,-0.8958625432753937,1
-407.115966796875,0.0001,0.1133313924074173,-0.06165250390768051,1.3929903075779606,0.9073684557733186,1
-405.90997314453125,0.0,0.14947137236595154,-0.1471819132566452,-0.8649359360299853,-0.7580815943283432,1
-345.1169738769531,0.000125,0.09627870470285416,-0.03507930785417557,0.7813355185137206,-0.2306642939721515,1
-285.21673583984375,0.000125,0.1232072114944458,0.04499481990933418,1.3435308925098384,1.3954981675358926,1
-272.0819091796875,5e-05,0.28578293323516846,0.26676976680755615,-0.4215863343650375,1.1799895094507198,1
-295.88507080078125,0.000125,0.09163431078195572,0.05937647819519043,0.01728347337261345,-0.9791381975157258,1
-535.75461769104,0.0,0.12293551117181778,-0.11968236416578293,1.9595542771824617,2.135159145606841,1
-329.97808837890625,0.000125,0.09523268043994904,-0.06226436048746109,0.6738644744377008,-0.8366044826549022,1
-318.03326416015625,0.000125,0.07989517599344254,-0.005509695503860712,-0.3747737290387055,-1.1221493397346969,1
-292.18280029296875,0.0001,0.1468891054391861,0.1194363385438919,-1.0936218604626833,0.24483101637651927,1
-334.33538818359375,0.000125,0.08204863220453262,-0.00356545252725482,0.36221662342488603,-1.1221832935949554,1
-495.918701171875,0.0,0.12805064022541046,-0.1270761787891388,1.9595542771824617,2.135159145606841,1
-474.63458251953125,0.0,0.11555443704128265,-0.10875459015369415,1.4149006327192497,0.5624150522590745,1
-294.0114440917969,5e-05,0.251815527677536,0.09370376914739609,0.418857371247244,-1.4288252091072602,1
-261.5721435546875,0.0001,0.3439006209373474,0.21308012306690216,0.33965240264433777,-1.2999798930401447,1
-257.7724304199219,0.0001,0.3713996410369873,0.32817915081977844,-0.20976220991477124,-0.09439089109887089,1
-276.55169677734375,0.0,0.4242909550666809,0.36733272671699524,-0.03605171736587043,-1.5658108188248694,1
-359.3011779785156,5e-05,0.3192909061908722,0.04891188070178032,1.4244718733710136,0.1888890651418853,1
-535.75461769104,0.0,0.1287769079208374,-0.12797969579696655,1.9595542771824617,2.135159145606841,1
-534.9247436523438,0.0,0.12916137278079987,-0.12846003472805023,1.9595542771824617,2.135159145606841,1
-427.783935546875,0.0,0.12157140672206879,-0.11924204975366592,1.3525574207510187,-0.17058927990875983,1
-309.558837890625,0.0001,0.24726714193820953,0.10060009360313416,0.3504653000983031,-1.5051700395216956,1
-304.1137390136719,0.000125,0.058338724076747894,0.018221478909254074,0.37471561200995607,-0.2509868853343118,1
-344.0372619628906,0.0001,0.06930963695049286,-0.011908529326319695,0.8826285495268487,-0.4339374888978478,1
-457.7917175292969,0.0,0.11782588809728622,-0.11117345094680786,1.110130257518526,0.6508457034876414,1
-477.86248779296875,0.0,0.14532704651355743,-0.1434878706932068,-1.468330383934148,0.15599604402079947,1
-388.0726013183594,0.0,0.17092883586883545,-0.16642418503761292,-0.6854666206305241,-0.6634767435181601,1
-387.8795471191406,0.0001,0.09727931022644043,-0.0738726258277893,1.2803661591344262,0.9687718188081176,1
-389.96923828125,0.000125,0.06587816029787064,-0.04795703664422035,1.452714555269876,1.7102097975737465,1
-301.8888244628906,0.000125,0.07200673222541809,-0.016345977783203125,1.116832553958011,0.36489887991140435,1
-280.5993957519531,0.000125,0.117690809071064,0.0673878937959671,0.7406360275186382,0.22599472973215873,1
-352.5661315917969,0.000125,0.1500280201435089,-0.1255550980567932,0.9903414192343815,0.024090010607103807,1
-442.7918395996094,0.000125,0.1192878857254982,-0.05174259468913078,0.91831969061928,-0.7366451158968514,1
-286.85125732421875,0.000125,0.12741407752037048,0.09257151931524277,0.07586970336405988,-0.6049088226222641,1
-310.87615966796875,0.000125,0.10328131914138794,0.06639860570430756,-0.022432457036427524,-0.8013046986404655,1
-284.0165710449219,0.0001,0.4583033621311188,0.40409034490585327,-0.9635346363425031,-0.6800973718091257,1
-214.5341339111328,0.000125,1.4023140668869019,0.6616621017456055,1.7173850837101734,1.1090940840623835,1
