Dataset,RQ,Model,Parameter,F1 Score,Accuracy,Precision,Recall
6,5,svm_rbf,20.0,0.20729948205613144,0.37246722288438616,0.2178706372772131,0.333295749474348
6,5,randomforest,10.0,0.4030694890074413,0.41477949940405245,0.41024097961386535,0.405495442544131
6,5,randomforest,25.0,0.4252313396527155,0.43802145411203813,0.4346904320703731,0.4275916370070467
6,5,randomforest,50.0,0.4462698283796221,0.4600715137067938,0.46269385045377404,0.44891641871180776
6,5,randomforest,100.0,0.44403484736026555,0.4582836710369487,0.46030930239720574,0.44711060845948136
6,5,randomforest,200.0,0.45676423831163726,0.4719904648390942,0.47273383383604695,0.46069348572573104
6,5,randomforest,500.0,0.4463957421830087,0.46305125148986886,0.4618494119240722,0.4511982738101765
6,5,gradientboosting,10.0,0.316594026711494,0.4123957091775924,0.4742293931538046,0.380396611140085
6,5,gradientboosting,25.0,0.39133560350272445,0.4374255065554231,0.4603045123970157,0.41498868225266755
6,5,gradientboosting,50.0,0.43069666918597777,0.4612634088200238,0.47718126842526526,0.44293686264063253
6,5,gradientboosting,100.0,0.43900440930168744,0.4582836710369487,0.46667715732997633,0.44461789895815323
6,5,gradientboosting,200.0,0.4516647696308713,0.464839094159714,0.46459968952865954,0.4544048913759899
6,5,gradientboosting,500.0,0.4464570880641983,0.4547079856972586,0.4524252818656609,0.44700893752117254
6,5,extratrees,10.0,0.4250957353729273,0.433253873659118,0.43301757923553946,0.4256266511227422
6,5,extratrees,25.0,0.4173961206182801,0.43146603098927294,0.42719946150373667,0.421152369514683
6,5,extratrees,50.0,0.42897937324887114,0.4445768772348033,0.44383349724029225,0.43363972437746945
6,5,extratrees,100.0,0.4337540691979347,0.4499404052443385,0.44427633307065933,0.438316776655417
6,5,extratrees,200.0,0.44139255304379144,0.4600715137067938,0.45800618684035616,0.4478912473641656
6,5,extratrees,500.0,0.4531086155091144,0.46781883194278906,0.4675796901255405,0.45626584816447485
7,1,svm,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
7,1,svm,0.01,0.6680613668061367,0.6748356246264196,0.6957762826751837,0.6777153991754016
7,1,svm,0.5,0.6778975741239892,0.6820083682008368,0.6959866973090626,0.6843366328707119
7,1,svm,1.0,0.6836440023790542,0.6873879258816498,0.7007670350493246,0.6896404819497578
7,1,svm,5.0,0.7014056612192376,0.7035265989240884,0.7127051122563829,0.705330439804887
7,1,svm,10.0,0.7049255785941667,0.7059175134488942,0.710979571401126,0.7072346788812452
7,1,svm,20.0,0.7050563414983896,0.7053197848176928,0.7073163542035137,0.7061160099043305
7,1,svm_rbf,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
7,1,svm_rbf,0.01,0.6680613668061367,0.6748356246264196,0.6957762826751837,0.6777153991754016
7,1,svm_rbf,0.5,0.6778975741239892,0.6820083682008368,0.6959866973090626,0.6843366328707119
7,1,svm_rbf,1.0,0.6836440023790542,0.6873879258816498,0.7007670350493246,0.6896404819497578
7,1,svm_rbf,5.0,0.7014056612192376,0.7035265989240884,0.7127051122563829,0.705330439804887
7,1,svm_rbf,10.0,0.7049255785941667,0.7059175134488942,0.710979571401126,0.7072346788812452
7,1,svm_rbf,20.0,0.7050563414983896,0.7053197848176928,0.7073163542035137,0.7061160099043305
7,1,randomforest,10.0,0.6780215550423403,0.6784219964136282,0.6784227043448355,0.6780013209586385
7,1,randomforest,25.0,0.7012398431810415,0.7017334130304842,0.7046978751660027,0.7027278367729723
7,1,randomforest,50.0,0.6982608322239876,0.698744769874477,0.7016196534694903,0.6997270876579003
7,1,randomforest,100.0,0.7068748115063694,0.7083084279737,0.7151746763298621,0.7098480039800312
7,1,randomforest,200.0,0.715640248887665,0.7166766288105201,0.7222783315844701,0.718041807483145
7,1,randomforest,500.0,0.7159085727989465,0.7172743574417214,0.7242731961784186,0.7188059334488457
7,1,gradientboosting,10.0,0.6996688080853395,0.7005379557680813,0.7049667296929141,0.7017757172347933
7,1,gradientboosting,25.0,0.7066626651305932,0.7077106993424985,0.7130517255445867,0.7090617190761295
7,1,gradientboosting,50.0,0.7077769086116668,0.7089061566049014,0.7146094839609485,0.7103019048109199
7,1,gradientboosting,100.0,0.710219919132875,0.7112970711297071,0.7168776223674274,0.7126714815894963
7,1,gradientboosting,200.0,0.7103433220549928,0.7112970711297071,0.7163764004073913,0.7126050047748937
7,1,gradientboosting,500.0,0.7192013756551271,0.7196652719665272,0.7228102084415959,0.7206658546488023
7,1,extratrees,10.0,0.676610824742268,0.6772265391512253,0.6774280397343005,0.6766503405328438
7,1,extratrees,25.0,0.6973095656504316,0.6981470412432755,0.7023918028504252,0.699361822579815
7,1,extratrees,50.0,0.703663135656145,0.7041243275552899,0.7069918769568166,0.7050974135515489
7,1,extratrees,100.0,0.6972709542576776,0.6981470412432755,0.7025371695115611,0.6993839815180158
7,1,extratrees,200.0,0.7012422868060277,0.7023311416616856,0.7076490905911158,0.7036913931824811
7,1,extratrees,500.0,0.7086024243238264,0.7101016138673042,0.7173042038710131,0.7116750441749156
7,2,svm,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm,0.5,0.34505351735441375,0.35800807537012114,0.3535533277036151,0.3624131805949988
7,2,svm,1.0,0.3562368174677921,0.360699865410498,0.3580644663744535,0.3636310454492273
7,2,svm,5.0,0.34275989940136037,0.34320323014804843,0.3434641532989593,0.34427816245998066
7,2,svm,10.0,0.3576759698274316,0.35800807537012114,0.3592527417835368,0.3584351766169948
7,2,svm,20.0,0.35080098447710123,0.351278600269179,0.3520445714690319,0.3514577150940787
7,2,svm_rbf,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm_rbf,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm_rbf,0.5,0.34505351735441375,0.35800807537012114,0.3535533277036151,0.3624131805949988
7,2,svm_rbf,1.0,0.3562368174677921,0.360699865410498,0.3580644663744535,0.3636310454492273
7,2,svm_rbf,5.0,0.34275989940136037,0.34320323014804843,0.3434641532989593,0.34427816245998066
7,2,svm_rbf,10.0,0.3576759698274316,0.35800807537012114,0.3592527417835368,0.3584351766169948
7,2,svm_rbf,20.0,0.35080098447710123,0.351278600269179,0.3520445714690319,0.3514577150940787
7,2,randomforest,10.0,0.3342205912984901,0.3364737550471063,0.33781234794177323,0.3384760202942021
7,2,randomforest,25.0,0.35056143700236936,0.351278600269179,0.3536111073129089,0.35227139772594324
7,2,randomforest,50.0,0.3607056620346201,0.3633916554508748,0.3624475558376082,0.36593382047927503
7,2,randomforest,100.0,0.3369209590540109,0.33781965006729475,0.3368309110244594,0.3394013848559303
7,2,randomforest,200.0,0.33832432006512675,0.3391655450874832,0.3398616262609973,0.34050756778029506
7,2,randomforest,500.0,0.3423119289884786,0.34320323014804843,0.3430723649509666,0.34500143591052684
7,2,gradientboosting,10.0,0.40824749849123393,0.41722745625841184,0.41950297909298895,0.4213014667560122
7,2,gradientboosting,25.0,0.3923867812230792,0.39569313593539707,0.3962734784473915,0.3984492166310349
7,2,gradientboosting,50.0,0.383632908867012,0.38492597577388965,0.3847994091295208,0.386977886977887
7,2,gradientboosting,100.0,0.3864754800711195,0.3876177658142665,0.38752583320604966,0.3895518895518895
7,2,gradientboosting,200.0,0.39235523622207436,0.39300134589502017,0.39398310387144764,0.39469989469989475
7,2,gradientboosting,500.0,0.3561942526944783,0.3566621803499327,0.35646640112818906,0.35823308550581273
7,2,extratrees,10.0,0.35735669009992965,0.35800807537012114,0.361478214308403,0.35924885924885924
7,2,extratrees,25.0,0.3215855594735666,0.32301480484522205,0.32290076508056803,0.3245210972483699
7,2,extratrees,50.0,0.3278489792891139,0.3283983849259758,0.3290559101038389,0.3294882840337386
7,2,extratrees,100.0,0.33894964281696965,0.3391655450874832,0.3432489531785306,0.34014593105502194
7,2,extratrees,200.0,0.31130663972523326,0.3122476446837147,0.31218332442114105,0.3135018135018135
7,2,extratrees,500.0,0.3354759108773642,0.3364737550471063,0.3354536739067502,0.337119882574428
7,5,svm,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm,0.5,0.3636129577059594,0.41960549910340705,0.42511924924722955,0.39704291319309176
7,5,svm,1.0,0.3813827902959554,0.42080095636580994,0.42613638354838757,0.4021531754996554
7,5,svm,5.0,0.42307773234505325,0.4411237298266587,0.4422242162002523,0.4289689957495808
7,5,svm,10.0,0.4341158288736258,0.4465032875074716,0.44497502093613117,0.4369417532719931
7,5,svm,20.0,0.4327450895871949,0.44231918708906154,0.43959416851688515,0.4343473739131212
7,5,svm_rbf,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm_rbf,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm_rbf,0.5,0.3636129577059594,0.41960549910340705,0.42511924924722955,0.39704291319309176
7,5,svm_rbf,1.0,0.3813827902959554,0.42080095636580994,0.42613638354838757,0.4021531754996554
7,5,svm_rbf,5.0,0.42307773234505325,0.4411237298266587,0.4422242162002523,0.4289689957495808
7,5,svm_rbf,10.0,0.4341158288736258,0.4465032875074716,0.44497502093613117,0.4369417532719931
7,5,svm_rbf,20.0,0.4327450895871949,0.44231918708906154,0.43959416851688515,0.4343473739131212
7,5,randomforest,10.0,0.40709026705619894,0.41721458457860133,0.414060923330508,0.40907739423214085
7,5,randomforest,25.0,0.42177486397211056,0.43335325762104004,0.4312101261749286,0.4243282137092119
7,5,randomforest,50.0,0.4270025907457888,0.4411237298266587,0.4409944157019132,0.4307104718559626
7,5,randomforest,100.0,0.4578589900036966,0.4722056186491333,0.4775779328452056,0.4611004094544207
7,5,randomforest,200.0,0.46306672706988317,0.474596533173939,0.483249081644499,0.46455071951835
7,5,randomforest,500.0,0.46246865520300484,0.47638971906754335,0.4836105975750586,0.4653408574689615
7,5,gradientboosting,10.0,0.32151035952691737,0.41422594142259417,0.48979965852757373,0.3848989237607954
7,5,gradientboosting,25.0,0.36949738537628246,0.4166168559473999,0.4344365163231192,0.3958887434780132
7,5,gradientboosting,50.0,0.4046197742148277,0.4339509862522415,0.4449291662922125,0.4176519200538893
7,5,gradientboosting,100.0,0.42291404988426873,0.44052600119545726,0.447830525128823,0.42828336313278187
7,5,gradientboosting,200.0,0.4430126496373003,0.45427375971309025,0.45841269319646155,0.44485053063015045
7,5,gradientboosting,500.0,0.46705991000955255,0.4734010759115362,0.47524928773217606,0.4668193294555858
7,5,extratrees,10.0,0.41401588639658565,0.4237895995218171,0.42340111134237396,0.4157065993559941
7,5,extratrees,25.0,0.40888002316958083,0.42080095636580994,0.4192514753657595,0.41169020611952806
7,5,extratrees,50.0,0.42998027198285804,0.4447101016138673,0.4455388579521211,0.43393797693633845
7,5,extratrees,100.0,0.43631308002526553,0.4482964734010759,0.45253237853324224,0.43857245178385895
7,5,extratrees,200.0,0.43397120127640965,0.44949193066347876,0.45166379236892445,0.4383436113019183
7,5,extratrees,500.0,0.4468406239439924,0.46144650328750747,0.46778661878111555,0.45035030576028906
8,1,svm,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
8,1,svm,0.01,0.4295644599303136,0.5086670651524208,0.5377092963533642,0.5157442829939441
8,1,svm,0.5,0.4327376573396185,0.5032875074716079,0.5209935695372588,0.5099972551508809
8,1,svm,1.0,0.43773562236776736,0.5050806933652122,0.5235704673955103,0.5116691827783592
8,1,svm,5.0,0.43950610307414106,0.5038852361028093,0.5200679196284397,0.5103403612907653
8,1,svm,10.0,0.44245999602020447,0.5044829647340108,0.5204446781544103,0.5108385799980557
8,1,svm,20.0,0.4438790093877564,0.5050806933652122,0.5213126098829163,0.5114032755199488
8,1,svm_rbf,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
8,1,svm_rbf,0.01,0.4295644599303136,0.5086670651524208,0.5377092963533642,0.5157442829939441
8,1,svm_rbf,0.5,0.4327376573396185,0.5032875074716079,0.5209935695372588,0.5099972551508809
8,1,svm_rbf,1.0,0.43773562236776736,0.5050806933652122,0.5235704673955103,0.5116691827783592
8,1,svm_rbf,5.0,0.43950610307414106,0.5038852361028093,0.5200679196284397,0.5103403612907653
8,1,svm_rbf,10.0,0.44245999602020447,0.5044829647340108,0.5204446781544103,0.5108385799980557
8,1,svm_rbf,20.0,0.4438790093877564,0.5050806933652122,0.5213126098829163,0.5114032755199488
8,1,randomforest,10.0,0.676510460505271,0.6766288105200239,0.6765147399422411,0.6765066648367672
8,1,randomforest,25.0,0.691972358101002,0.6927674835624626,0.6967201347965292,0.6939471788097649
8,1,randomforest,50.0,0.7054998998196755,0.7059175134488942,0.7086242196173422,0.7068579769318305
8,1,randomforest,100.0,0.7112178624020902,0.7118947997609085,0.7158360128617363,0.7130367466675815
8,1,randomforest,200.0,0.7111982012535957,0.71249252839211,0.7189923274555361,0.7139781441388894
8,1,randomforest,500.0,0.7159554806235469,0.7172743574417214,0.7240790849271262,0.7187837745106449
8,1,gradientboosting,10.0,0.6996688080853395,0.7005379557680813,0.7049667296929141,0.7017757172347933
8,1,gradientboosting,25.0,0.7054629214296957,0.7065152420800956,0.7118330341845476,0.7078658512177409
8,1,gradientboosting,50.0,0.71355341280641,0.7148834429169157,0.7216294610827543,0.7163920387938676
8,1,gradientboosting,100.0,0.7120820557536262,0.7130902570233114,0.7184513458642455,0.7144320449697781
8,1,gradientboosting,200.0,0.7198996172909216,0.7208607292289301,0.7262837591905074,0.7221941065802039
8,1,gradientboosting,500.0,0.7221535007845699,0.7226539151225344,0.726028891296497,0.7236887627020752
8,1,extratrees,10.0,0.6712380693298781,0.6718469814704124,0.6720059149510438,0.6712800146391953
8,1,extratrees,25.0,0.7072823313593335,0.7077106993424985,0.7104924633551193,0.7086628581885139
8,1,extratrees,50.0,0.7101773585770081,0.7106993424985056,0.7139451065366558,0.7117300841181886
8,1,extratrees,100.0,0.7070408221364936,0.7077106993424985,0.7115254296189467,0.7088401296941209
8,1,extratrees,200.0,0.7029317790732337,0.7041243275552899,0.7098982437187029,0.7055405923155662
8,1,extratrees,500.0,0.7073499171170007,0.7089061566049014,0.7162725865345918,0.7105013352547278
8,2,svm,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm,0.5,0.29818781769253766,0.3714670255720054,0.24656035710614801,0.38016528925619836
8,2,svm,1.0,0.2981956974323387,0.3714670255720054,0.24651111600264142,0.38016528925619836
8,2,svm,5.0,0.2993686322856792,0.3728129205921938,0.24747259945834432,0.38154269972451793
8,2,svm,10.0,0.3040744708224676,0.3714670255720054,0.37134172018107164,0.37989406171224355
8,2,svm,20.0,0.30679801453717753,0.36877523553162855,0.36198257080610025,0.3768680132316496
8,2,svm_rbf,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm_rbf,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm_rbf,0.5,0.29818781769253766,0.3714670255720054,0.24656035710614801,0.38016528925619836
8,2,svm_rbf,1.0,0.2981956974323387,0.3714670255720054,0.24651111600264142,0.38016528925619836
8,2,svm_rbf,5.0,0.2993686322856792,0.3728129205921938,0.24747259945834432,0.38154269972451793
8,2,svm_rbf,10.0,0.3040744708224676,0.3714670255720054,0.37134172018107164,0.37989406171224355
8,2,svm_rbf,20.0,0.30679801453717753,0.36877523553162855,0.36198257080610025,0.3768680132316496
8,2,randomforest,10.0,0.34702004127296293,0.3472409152086137,0.34954682289830763,0.3484103938649394
8,2,randomforest,25.0,0.3442065613490972,0.34589502018842533,0.346231049363638,0.347756256847166
8,2,randomforest,50.0,0.34104306078864416,0.3405114401076716,0.3419541255798566,0.34116170479806845
8,2,randomforest,100.0,0.34919598128868806,0.34993270524899056,0.35056654928379155,0.3517980790708064
8,2,randomforest,200.0,0.32723923689016093,0.32705248990578734,0.32752793389695817,0.32865332865332864
8,2,randomforest,500.0,0.36161263034508045,0.3633916554508748,0.3639788551479048,0.36557218375400197
8,2,gradientboosting,10.0,0.39132758950444896,0.39569313593539707,0.40442269256393176,0.3989916717189444
8,2,gradientboosting,25.0,0.39398381400657323,0.39569313593539707,0.3975656694926603,0.39817798908707996
8,2,gradientboosting,50.0,0.39273067914018317,0.39300134589502017,0.3949576128674335,0.3950615314251678
8,2,gradientboosting,100.0,0.3851609614025007,0.38492597577388965,0.38588530198886456,0.3862546135273408
8,2,gradientboosting,200.0,0.38199062478445694,0.3822341857335128,0.38252832311872903,0.3838614293159748
8,2,gradientboosting,500.0,0.3595158007670735,0.35935397039030953,0.3596750596750597,0.36026463299190575
8,2,extratrees,10.0,0.34200591776349354,0.34320323014804843,0.3457316214043402,0.34427816245998066
8,2,extratrees,25.0,0.30899808793813227,0.30955585464333785,0.31032471561567443,0.31056617420253785
8,2,extratrees,50.0,0.3148377808291498,0.3162853297442799,0.3153827490110676,0.3170011806375443
8,2,extratrees,100.0,0.3201933850855398,0.3203230148048452,0.32087567481740237,0.32059095695459333
8,2,extratrees,200.0,0.33082562827860634,0.3310901749663526,0.3321521942110177,0.3317910590637863
8,2,extratrees,500.0,0.3209520158861454,0.32166890982503366,0.32093169322964177,0.32233000414818597
8,5,svm,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm,0.5,0.18533272248558716,0.3717872086072923,0.24515917295700693,0.33371496313618504
8,5,svm,1.0,0.18540257296280072,0.3717872086072923,0.23513278480165897,0.33371496313618504
8,5,svm,5.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm,10.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm,20.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm_rbf,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm_rbf,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm_rbf,0.5,0.18533272248558716,0.3717872086072923,0.24515917295700693,0.33371496313618504
8,5,svm_rbf,1.0,0.18540257296280072,0.3717872086072923,0.23513278480165897,0.33371496313618504
8,5,svm_rbf,5.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm_rbf,10.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm_rbf,20.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,randomforest,10.0,0.39358931683997267,0.41123729826658695,0.4022014577441592,0.4000747478038859
8,5,randomforest,25.0,0.43255993179523583,0.4465032875074716,0.44249739339264343,0.4363210245806171
8,5,randomforest,50.0,0.43407725663364766,0.44710101613867304,0.447038740305558,0.4372216140923912
8,5,randomforest,100.0,0.45456185398170873,0.46802151823072324,0.4677974111073746,0.4576896115278439
8,5,randomforest,200.0,0.4609834472946321,0.47519426180514046,0.47774831728656225,0.464287152602923
8,5,randomforest,500.0,0.47572783272470476,0.4871488344291692,0.49560733396996337,0.4770571066669971
8,5,gradientboosting,10.0,0.314037506550078,0.41123729826658695,0.4803188863497419,0.3813486573046034
8,5,gradientboosting,25.0,0.3714737388100482,0.4219964136282128,0.44599196093761306,0.40024692834662523
8,5,gradientboosting,50.0,0.4113997962510099,0.4411237298266587,0.44888608437887173,0.4247204628841457
8,5,gradientboosting,100.0,0.4300414079595895,0.44889420203227737,0.456481880743796,0.4361314594737126
8,5,gradientboosting,200.0,0.4476189228657134,0.456664674237896,0.46339872195553217,0.4481631847546556
8,5,gradientboosting,500.0,0.4554773130956116,0.4620442319187089,0.4623561764154895,0.4555514265760157
8,5,extratrees,10.0,0.419282104023891,0.43156007172743577,0.42526997025737573,0.4224161678201106
8,5,extratrees,25.0,0.4295698633720799,0.44231918708906154,0.43955018076575386,0.4326952697590651
8,5,extratrees,50.0,0.4306666120114047,0.4447101016138673,0.4444653038713757,0.43430753574241554
8,5,extratrees,100.0,0.44774602211938536,0.4584578601315003,0.46132936319036083,0.4494484664539935
8,5,extratrees,200.0,0.4482167570934455,0.4620442319187089,0.4664034116802977,0.451464691643554
8,5,extratrees,500.0,0.44324164718878944,0.4584578601315003,0.46426195164600675,0.4470983326530104
